State,Zip,County,Primary City,MFG Rep,fips_code
NY,14415,Yates County,Bellona,Vertical Integrated Solutions,36123
NY,10200,,New York,Vertical Integrated Solutions,36061
OH,45105,Adams County,Bentonville,Engineered Systems,39001
OH,45801,Allen County,Lima,Engineered Systems,39003
OH,44805,Ashland County,Ashland,Engineered Systems,39005
OH,44003,Ashtabula County,Andover,Engineered Systems,39007
OH,45701,Athens County,Athens,Engineered Systems,39009
OH,45819,Auglaize County,Buckland,Engineered Systems,39011
OH,43713,Belmont County,Barnesville,Engineered Systems,39013
OH,45101,Brown County,Aberdeen,Engineered Systems,39015
OH,45004,Butler County,Collinsville,Engineered Systems,39017
OH,44607,Carroll County,Augusta,Engineered Systems,39019
OH,43009,Champaign County,Cable,Engineered Systems,39021
OH,43010,Clark County,Catawba,Engineered Systems,39023
OH,45102,Clermont County,Amelia,Engineered Systems,39025
OH,45107,Clinton County,Blanchester,Engineered Systems,39027
OH,43920,Columbiana County,East Liverpool,Engineered Systems,39029
OH,43803,Coshocton County,Bakersville,Engineered Systems,39031
OH,44820,Crawford County,Bucyrus,Engineered Systems,39033
OH,44017,Cuyahoga County,Berea,Engineered Systems,39035
OH,45303,Darke County,Ansonia,Engineered Systems,39037
OH,43512,Defiance County,Defiance,Engineered Systems,39039
OH,43003,Delaware County,Ashley,Engineered Systems,39041
OH,43438,Erie County,Kelleys Island,Engineered Systems,39043
OH,43046,Fairfield County,Millersport,Engineered Systems,39045
OH,43106,Fayette County,Bloomingburg,Engineered Systems,39047
OH,43002,Franklin County,Amlin,Engineered Systems,39049
OH,43502,Fulton County,Archbold,Engineered Systems,39051
OH,45614,Gallia County,Bidwell,Engineered Systems,39053
OH,44021,Geauga County,Burton,Engineered Systems,39055
OH,45301,Greene County,Alpha,Engineered Systems,39057
OH,43722,Guernsey County,Buffalo,Engineered Systems,39059
OH,45001,Hamilton County,Addyston,Engineered Systems,39061
OH,44804,Hancock County,Arcadia,Engineered Systems,39063
OH,43326,Hardin County,Kenton,Engineered Systems,39065
OH,43907,Harrison County,Cadiz,Engineered Systems,39067
OH,43510,Henry County,Colton,Engineered Systems,39069
OH,45110,Highland County,Buford,Engineered Systems,39071
OH,43111,Hocking County,Carbon Hill,Engineered Systems,39073
OH,43006,Holmes County,Brinkhaven,Engineered Systems,39075
OH,44826,Huron County,Collins,Engineered Systems,39077
OH,45621,Jackson County,Coalton,Engineered Systems,39079
OH,43901,Jefferson County,Adena,Engineered Systems,39081
OH,43005,Knox County,Bladensburg,Engineered Systems,39083
OH,44045,Lake County,Grand River,Engineered Systems,39085
OH,45619,Lawrence County,Chesapeake,Engineered Systems,39087
OH,43001,Licking County,Alexandria,Engineered Systems,39089
OH,43310,Logan County,Belle Center,Engineered Systems,39091
OH,44001,Lorain County,Amherst,Engineered Systems,39093
OH,43412,Lucas County,Curtice,Engineered Systems,39095
OH,43029,Madison County,Irwin,Engineered Systems,39097
OH,44401,Mahoning County,Berlin Center,Engineered Systems,39099
OH,43301,Marion County,Marion,Engineered Systems,39101
OH,44212,Medina County,Brunswick,Engineered Systems,39103
OH,45720,Meigs County,Chester,Engineered Systems,39105
OH,45310,Mercer County,Burkettsville,Engineered Systems,39107
OH,45312,Miami County,Casstown,Engineered Systems,39109
OH,43716,Monroe County,Beallsville,Engineered Systems,39111
OH,45309,Montgomery County,Brookville,Engineered Systems,39113
OH,43728,Morgan County,Chesterhill,Engineered Systems,39115
OH,43315,Morrow County,Cardington,Engineered Systems,39117
OH,43701,Muskingum County,Zanesville,Engineered Systems,39119
OH,43711,Noble County,Ava,Engineered Systems,39121
OH,43408,Ottawa County,Clay Center,Engineered Systems,39123
OH,45813,Paulding County,Antwerp,Engineered Systems,39125
OH,43076,Perry County,Thornville,Engineered Systems,39127
OH,43103,Pickaway County,Ashville,Engineered Systems,39129
OH,45613,Pike County,Beaver,Engineered Systems,39131
OH,44201,Portage County,Atwater,Engineered Systems,39133
OH,45003,Preble County,College Corner,Engineered Systems,39135
OH,45815,Putnam County,Belmore,Engineered Systems,39137
OH,44813,Richland County,Bellville,Engineered Systems,39139
OH,43101,Ross County,Adelphi,Engineered Systems,39141
OH,43407,Sandusky County,Burgoon,Engineered Systems,39143
OH,45629,Scioto County,Franklin Furnace,Engineered Systems,39145
OH,44802,Seneca County,Alvada,Engineered Systems,39147
OH,45302,Shelby County,Anna,Engineered Systems,39149
OH,44601,Stark County,Alliance,Engineered Systems,39151
OH,44056,Summit County,Macedonia,Engineered Systems,39153
OH,44402,Trumbull County,Bristolville,Engineered Systems,39155
OH,43832,Tuscarawas County,Newcomerstown,Engineered Systems,39157
OH,43007,Union County,Broadway,Engineered Systems,39159
OH,45832,Van Wert County,Convoy,Engineered Systems,39161
OH,45622,Vinton County,Creola,Engineered Systems,39163
OH,45005,Warren County,Franklin,Engineered Systems,39165
OH,45712,Washington County,Barlow,Engineered Systems,39167
OH,44214,Wayne County,Burbank,Engineered Systems,39169
OH,43501,Williams County,Alvordton,Engineered Systems,39171
OH,43402,Wood County,Bowling Green,Engineered Systems,39173
OH,43316,Wyandot County,Carey,Engineered Systems,39175
OK,74931,Adair County,Bunch,,40001
OK,73716,Alfalfa County,Aline,,40003
OK,74525,Atoka County,Atoka,,40005
OK,73844,Beaver County,Gate,,40007
OK,73627,Beckham County,Carter,,40009
OK,73040,Blaine County,Geary,,40011
OK,73449,Bryan County,Mead,,40013
OK,73001,Caddo County,Albert,,40015
OK,73014,Canadian County,Calumet,,40017
OK,73401,Carter County,Ardmore,,40019
OK,74427,Cherokee County,Cookson,,40021
OK,74727,Choctaw County,Boswell,,40023
OK,73933,Cimarron County,Boise City,,40025
OK,73019,Cleveland County,Norman,,40027
OK,74534,Coal County,Centrahoma,,40029
OK,73501,Comanche County,Lawton,,40031
OK,73531,Cotton County,Devol,,40033
OK,74301,Craig County,Vinita,,40035
OK,74010,Creek County,Bristow,,40037
OK,73096,Custer County,Weatherford,,40039
OK,74331,Delaware County,Afton,,40041
OK,73654,Dewey County,Leedey,,40043
OK,73832,Ellis County,Arnett,,40045
OK,73701,Garfield County,Enid,,40047
OK,73052,Garvin County,Lindsay,,40049
OK,73002,Grady County,Alex,,40051
OK,73758,Grant County,Manchester,,40053
OK,73547,Greer County,Granite,,40055
OK,73544,Harmon County,Gould,,40057
OK,73834,Harper County,Buffalo,,40059
OK,74440,Haskell County,Hoyt,,40061
OK,74531,Hughes County,Calvin,,40063
OK,73521,Jackson County,Altus,,40065
OK,73456,Jefferson County,Ringling,,40067
OK,73432,Johnston County,Coleman,,40069
OK,74601,Kay County,Ponca City,,40071
OK,73016,Kingfisher County,Cashion,,40073
OK,73041,Kiowa County,Gotebo,,40075
OK,74545,Latimer County,Gowen,,40077
OK,74549,Le Flore County,Honobia,,40079
OK,74026,Lincoln County,Davenport,,40081
OK,73027,Logan County,Coyle,,40083
OK,73430,Love County,Burneyville,,40085
OK,73718,Major County,Ames,,40093
OK,73439,Marshall County,Kingston,,40095
OK,74330,Mayes County,Adair,,40097
OK,73010,McClain County,Blanchard,,40087
OK,74722,McCurtain County,Battiest,,40089
OK,74426,McIntosh County,Checotah,,40091
OK,73030,Murray County,Davis,,40099
OK,74401,Muskogee County,Muskogee,,40101
OK,73061,Noble County,Morrison,,40103
OK,74027,Nowata County,Delaware,,40105
OK,74829,Okfuskee County,Boley,,40107
OK,73003,Oklahoma County,Edmond,,40109
OK,74047,Okmulgee County,Mounds,,40111
OK,74001,Osage County,Avant,,40113
OK,74335,Ottawa County,Cardin,,40115
OK,74020,Pawnee County,Cleveland,,40117
OK,74023,Payne County,Cushing,,40119
OK,74425,Pittsburg County,Canadian,,40121
OK,74820,Pontotoc County,Ada,,40123
OK,74801,Pottawatomie County,Shawnee,,40125
OK,74521,Pushmataha County,Albion,,40127
OK,73628,Roger Mills County,Cheyenne,,40129
OK,74015,Rogers County,Catoosa,,40131
OK,74818,Seminole County,Seminole,,40133
OK,74435,Sequoyah County,Gore,,40135
OK,73055,Stephens County,Marlow,,40137
OK,73901,Texas County,Adams,,40139
OK,73530,Tillman County,Davidson,,40141
OK,74008,Tulsa County,Bixby,,40143
OK,74013,Wagoner County,Broken Arrow,,40145
OK,74003,Washington County,Bartlesville,,40147
OK,73021,Washita County,Colony,,40149
OK,73717,Woods County,Alva,,40151
OK,73801,Woodward County,Woodward,,40153
OK,73451,,Ardmore,,40019
OR,97814,Baker County,Baker City,,41001
OR,97324,Benton County,Alsea,,41003
OR,97004,Clackamas County,Beavercreek,,41005
OR,97102,Clatsop County,Arch Cape,,41007
OR,97016,Columbia County,Clatskanie,,41009
OR,97407,Coos County,Allegany,,41011
OR,97751,Crook County,Paulina,,41013
OR,97406,Curry County,Agness,,41015
OR,97701,Deschutes County,Bend,,41017
OR,97410,Douglas County,Azalea,,41019
OR,97812,Gilliam County,Arlington,,41021
OR,97817,Grant County,Bates,,41023
OR,97710,Harney County,Fields,,41025
OR,97014,Hood River County,Cascade Locks,,41027
OR,97501,Jackson County,Medford,,41029
OR,97711,Jefferson County,Ashwood,,41031
OR,97497,Josephine County,Wolf Creek,,41033
OR,97425,Klamath County,Crescent Lake,,41035
OR,97620,Lake County,Adel,,41037
OR,97401,Lane County,Eugene,,41039
OR,97341,Lincoln County,Depoe Bay,,41041
OR,97321,Linn County,Albany,,41043
OR,97901,Malheur County,Adrian,,41045
OR,97002,Marion County,Aurora,,41047
OR,97635,Modoc County,New Pine Creek,,41037
OR,97818,Morrow County,Boardman,,41049
OR,97010,Multnomah County,Bridal Veil,,41051
OR,97304,Polk County,Salem,,41053
OR,97029,Sherman County,Grass Valley,,41055
OR,97107,Tillamook County,Bay City,,41057
OR,97801,Umatilla County,Pendleton,,41059
OR,97824,Union County,Cove,,41061
OR,97828,Wallowa County,Enterprise,,41063
OR,97001,Wasco County,Antelope,,41065
OR,97003,Washington County,Beaverton,,41067
OR,97750,Wheeler County,Mitchell,,41069
OR,97101,Yamhill County,Amity,,41071
OR,97079,,Beaverton,,41067
PA,17301,Adams County,Abbottstown,MCQ-WBS,42001
PA,15006,Allegheny County,Bairdford,Engineered Systems,42003
PA,15673,Armstrong County,North Apollo,Engineered Systems,42005
PA,15001,Beaver County,Aliquippa,Engineered Systems,42007
PA,15521,Bedford County,Alum Bank,Engineered Systems,42009
PA,18056,Berks County,Hereford,MCQ-WBS,42011
PA,16601,Blair County,Altoona,Engineered Systems,42013
PA,16910,Bradford County,Alba,MCQ-WBS,42015
PA,18039,Bucks County,Durham,MCQ-WBS,42017
PA,16001,Butler County,Butler,Engineered Systems,42019
PA,15714,Cambria County,Northern Cambria,Engineered Systems,42021
PA,15832,Cameron County,Driftwood,Engineered Systems,42023
PA,18012,Carbon County,Aquashicola,MCQ-WBS,42025
PA,16677,Centre County,Sandy Ridge,Engineered Systems,42027
PA,19087,Chester County,Wayne,MCQ-WBS,42029
PA,16036,Clarion County,Foxburg,Engineered Systems,42031
PA,15721,Clearfield County,Burnside,Engineered Systems,42033
PA,16822,Clinton County,Beech Creek,Engineered Systems,42035
PA,17814,Columbia County,Benton,MCQ-WBS,42037
PA,16110,Crawford County,Adamsville,Engineered Systems,42039
PA,17001,Cumberland County,Camp Hill,MCQ-WBS,42041
PA,17005,Dauphin County,Berrysburg,MCQ-WBS,42043
PA,19008,Delaware County,Broomall,MCQ-WBS,42045
PA,15821,Elk County,Benezett,Engineered Systems,42047
PA,16401,Erie County,Albion,Engineered Systems,42049
PA,15401,Fayette County,Uniontown,Engineered Systems,42051
PA,16217,Forest County,Cooksburg,Engineered Systems,42053
PA,17201,Franklin County,Chambersburg,MCQ-WBS,42055
PA,15536,Fulton County,Crystal Spring,MCQ-WBS,42057
PA,15310,Greene County,Aleppo,Engineered Systems,42059
PA,16611,Huntingdon County,Alexandria,MCQ-WBS,42061
PA,15681,Indiana County,Saltsburg,MCQ-WBS,42063
PA,15711,Jefferson County,Anita,Engineered Systems,42065
PA,17014,Juniata County,Cocolamus,MCQ-WBS,42067
PA,18403,Lackawanna County,Archbald,MCQ-WBS,42069
PA,17022,Lancaster County,Elizabethtown,MCQ-WBS,42071
PA,16101,Lawrence County,New Castle,Engineered Systems,42073
PA,17003,Lebanon County,Annville,MCQ-WBS,42075
PA,18001,Lehigh County,Lehigh Valley,MCQ-WBS,42077
PA,18201,Luzerne County,Hazleton,MCQ-WBS,42079
PA,17701,Lycoming County,Williamsport,Engineered Systems,42081
PA,16333,McKean County,Ludlow,Engineered Systems,42083
PA,16113,Mercer County,Clark,Engineered Systems,42085
PA,17002,Mifflin County,Allensville,MCQ-WBS,42087
PA,15439,Monongalia County,Gans,MCQ-WBS,42051
PA,18058,Monroe County,Kunkletown,MCQ-WBS,42089
PA,18041,Montgomery County,East Greenville,MCQ-WBS,42091
PA,17821,Montour County,Danville,MCQ-WBS,42093
PA,18010,Northampton County,Ackermanville,MCQ-WBS,42095
PA,17017,Northumberland County,Dalmatia,MCQ-WBS,42097
PA,17006,Perry County,Blain,MCQ-WBS,42099
PA,19019,Philadelphia County,Philadelphia,MCQ-WBS,42101
PA,18324,Pike County,Bushkill,MCQ-WBS,42103
PA,16720,Potter County,Austin,Engineered Systems,42105
PA,17901,Schuylkill County,Pottsville,MCQ-WBS,42107
PA,17812,Snyder County,Beaver Springs,MCQ-WBS,42109
PA,15411,Somerset County,Addison,Engineered Systems,42111
PA,17731,Sullivan County,Eagles Mere,MCQ-WBS,42113
PA,18413,Susquehanna County,Clifford,MCQ-WBS,42115
PA,16901,Tioga County,Wellsboro,Engineered Systems,42117
PA,17810,Union County,Allenwood,MCQ-WBS,42119
PA,16301,Venango County,Oil City,MCQ-WBS,42121
PA,16312,Warren County,Chandlers Valley,Engineered Systems,42123
PA,15004,Washington County,Atlasburg,Engineered Systems,42125
PA,18405,Wayne County,Beach Lake,MCQ-WBS,42127
PA,15012,Westmoreland County,Belle Vernon,Engineered Systems,42129
PA,18419,Wyoming County,Factoryville,MCQ-WBS,42131
PA,17019,York County,Dillsburg,MCQ-WBS,42133
PA,15266,,Pittsburgh,Engineered Systems,42003
PR,00601,Adjuntas Municipio,Adjuntas,Florida Building Envelope Associates,72001
PR,00602,Aguada Municipio,Aguada,Florida Building Envelope Associates,72003
PR,00603,Aguadilla Municipio,Aguadilla,Florida Building Envelope Associates,72005
PR,00703,Aguas Buenas Municipio,Aguas Buenas,Florida Building Envelope Associates,72007
PR,00705,Aibonito Municipio,Aibonito,Florida Building Envelope Associates,72009
PR,00610,Anasco Municipio,Anasco,Florida Building Envelope Associates,72011
PR,00612,Arecibo Municipio,Arecibo,Florida Building Envelope Associates,72013
PR,00714,Arroyo Municipio,Arroyo,Florida Building Envelope Associates,72015
PR,00617,Barceloneta Municipio,Barceloneta,Florida Building Envelope Associates,72017
PR,00794,Barranquitas Municipio,Barranquitas,Florida Building Envelope Associates,72019
PR,00958,Bayamon,Bayamon,Florida Building Envelope Associates,72021
PR,00956,Bayamon Municipio,Bayamon,Florida Building Envelope Associates,72021
PR,00622,Cabo Rojo Municipio,Boqueron,Florida Building Envelope Associates,72023
PR,00725,Caguas Municipio,Caguas,Florida Building Envelope Associates,72025
PR,00627,Camuy Municipio,Camuy,Florida Building Envelope Associates,72027
PR,00729,Canovanas Municipio,Canovanas,Florida Building Envelope Associates,72029
PR,00981,Carolina,Carolina,Florida Building Envelope Associates,72031
PR,00979,Carolina Municipio,Carolina,Florida Building Envelope Associates,72031
PR,00963,Catano,Catano,Florida Building Envelope Associates,72033
PR,00962,Catano Municipio,Catano,Florida Building Envelope Associates,72033
PR,00736,Cayey Municipio,Cayey,Florida Building Envelope Associates,72035
PR,00735,Ceiba Municipio,Ceiba,Florida Building Envelope Associates,72037
PR,00638,Ciales Municipio,Ciales,Florida Building Envelope Associates,72039
PR,00739,Cidra Municipio,Cidra,Florida Building Envelope Associates,72041
PR,00769,Coamo Municipio,Coamo,Florida Building Envelope Associates,72043
PR,00782,Comerio Municipio,Comerio,Florida Building Envelope Associates,72045
PR,00783,Corozal Municipio,Corozal,Florida Building Envelope Associates,72047
PR,00775,Culebra Municipio,Culebra,Florida Building Envelope Associates,72049
PR,00646,Dorado Municipio,Dorado,Florida Building Envelope Associates,72051
PR,00738,Fajardo Municipio,Fajardo,Florida Building Envelope Associates,72053
PR,00650,Florida Municipio,Florida,Florida Building Envelope Associates,72054
PR,00647,Guanica Municipio,Ensenada,Florida Building Envelope Associates,72055
PR,00784,Guayama Municipio,Guayama,Florida Building Envelope Associates,72057
PR,00656,Guayanilla Municipio,Guayanilla,Florida Building Envelope Associates,72059
PR,00934,Guaynabo Municipio,Fort Buchanan,Florida Building Envelope Associates,72061
PR,00778,Gurabo Municipio,Gurabo,Florida Building Envelope Associates,72063
PR,00659,Hatillo Municipio,Hatillo,Florida Building Envelope Associates,72065
PR,00660,Hormigueros Municipio,Hormigueros,Florida Building Envelope Associates,72067
PR,00741,Humacao Municipio,Punta Santiago,Florida Building Envelope Associates,72069
PR,00662,Isabela Municipio,Isabela,Florida Building Envelope Associates,72071
PR,00664,Jayuya Municipio,Jayuya,Florida Building Envelope Associates,72073
PR,00795,Juana Diaz Municipio,Juana Diaz,Florida Building Envelope Associates,72075
PR,00777,Juncos Municipio,Juncos,Florida Building Envelope Associates,72077
PR,00667,Lajas Municipio,Lajas,Florida Building Envelope Associates,72079
PR,00631,Lares Municipio,Castaner,Florida Building Envelope Associates,72081
PR,00670,Las Marias Municipio,Las Marias,Florida Building Envelope Associates,72083
PR,00771,Las Piedras Municipio,Las Piedras,Florida Building Envelope Associates,72085
PR,00772,Loiza Municipio,Loiza,Florida Building Envelope Associates,72087
PR,00773,Luquillo Municipio,Luquillo,Florida Building Envelope Associates,72089
PR,00674,Manati Municipio,Manati,Florida Building Envelope Associates,72091
PR,00606,Maricao Municipio,Maricao,Florida Building Envelope Associates,72093
PR,00707,Maunabo Municipio,Maunabo,Florida Building Envelope Associates,72095
PR,00680,Mayaguez Municipio,Mayaguez,Florida Building Envelope Associates,72097
PR,00676,Moca Municipio,Moca,Florida Building Envelope Associates,72099
PR,00687,Morovis Municipio,Morovis,Florida Building Envelope Associates,72101
PR,00718,Naguabo Municipio,Naguabo,Florida Building Envelope Associates,72103
PR,00719,Naranjito Municipio,Naranjito,Florida Building Envelope Associates,72105
PR,00720,Orocovis Municipio,Orocovis,Florida Building Envelope Associates,72107
PR,00723,Patillas Municipio,Patillas,Florida Building Envelope Associates,72109
PR,00624,Penuelas Municipio,Penuelas,Florida Building Envelope Associates,72111
PR,00715,Ponce Municipio,Mercedita,Florida Building Envelope Associates,72113
PR,00678,Quebradillas Municipio,Quebradillas,Florida Building Envelope Associates,72115
PR,00677,Rincon Municipio,Rincon,Florida Building Envelope Associates,72117
PR,00745,Rio Grande Municipio,Rio Grande,Florida Building Envelope Associates,72119
PR,00637,Sabana Grande Municipio,Sabana Grande,Florida Building Envelope Associates,72121
PR,00704,Salinas Municipio,Aguirre,Florida Building Envelope Associates,72123
PR,00636,San German Municipio,Rosario,Florida Building Envelope Associates,72125
